Geschäftstyp,Bewilligungsnummer,Richtung,Bewilligungsdatum,Bestimmungsland,Catch-All,AG (GKV),MTCR (GKV),NSGI (GKV),NSGII (GKV),WA (GKV),ML (GKV),Anhang 5.1,Anhang 5.2,Anhang 5.3,ChKV,Wert
DUAL_USE,3827,EXPORT,01-12-07,China,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3829,EXPORT,01-12-07,Venezuela,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3830,EXPORT,01-12-07,China,,,,,2B201.a,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3826,EXPORT,01-12-07,Vereinigte Staaten,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3826,EXPORT,01-12-07,Vereinigte Staaten,,,,,,,ML01.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3834,EXPORT,01-15-07,China,,,,,2B201.b,2B001.c2,,,,,,3021500
DUAL_USE,3831,EXPORT,01-15-07,Südafrika,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3833,EXPORT,01-15-07,Vereinigte Arabische Emirate,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3833,EXPORT,01-15-07,Vereinigte Arabische Emirate,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3836,EXPORT,01-15-07,Südafrika,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3837,EXPORT,01-15-07,Deutschland,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3838,EXPORT,01-15-07,Russische Föderation,,,,,2B001.a,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3725,EXPORT,01-15-07,Indien,,,,,,,ML18.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3839,EXPORT,01-15-07,Russische Föderation,,,,,2B001.a,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3840,EXPORT,01-15-07,Russische Föderation,,,,,2B201.a,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3842,EXPORT,01-16-07,Deutschland,,,,,1C235,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3844,EXPORT,01-16-07,Russische Föderation,,,,,2B201.a,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3845,EXPORT,01-16-07,Neuseeland,,,,,,,ML01.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3846,EXPORT,01-16-07,Vereinigte Arabische Emirate,,,,,,,ML11,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3846,EXPORT,01-16-07,Vereinigte Arabische Emirate,,,,,,,ML11,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3847,EXPORT,01-16-07,Thailand,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3832,EXPORT,01-16-07,China,,,,0C003,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3855,EXPORT,01-17-07,China,,,,,3A228.c,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3848,EXPORT,01-17-07,China,,,,,,1C008.b,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3849,EXPORT,01-17-07,Russische Föderation,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3850,EXPORT,01-17-07,Kuwait,,,,,,,ML03,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3852,EXPORT,01-17-07,"Taiwan, Provinz von China",,2B352.d2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3853,EXPORT,01-17-07,Russische Föderation,,,,,,3A002.e,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3853,EXPORT,01-17-07,Russische Föderation,,,,,,3A002.e,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3853,EXPORT,01-17-07,Russische Föderation,,,,,,3A002.e,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3851,EXPORT,01-17-07,Andorra,,,,,,,ML01.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3856,EXPORT,01-18-07,China,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3857,EXPORT,01-18-07,Indien,,,,,,9B007,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3860,EXPORT,01-19-07,China,,,,,2B201.b1,2B001.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3861,EXPORT,01-19-07,Tunesien,,,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3862,EXPORT,01-19-07,"Taiwan, Provinz von China",,,,,2B201.b1,2B001.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3865,EXPORT,01-19-07,"Taiwan, Provinz von China",,2B350.i4,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3866,EXPORT,01-19-07,Südafrika,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3867,EXPORT,01-19-07,Vereinigte Arabische Emirate,,,,,,1A005,ML04.b,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3863,EXPORT,01-19-07,Rumänien,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3864,EXPORT,01-19-07,China,,,,,2B201.b1,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3835,EXPORT,01-19-07,Indien,,,,,2B201.a1,2B001.b,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3858,EXPORT,01-19-07,Indien,,,,,,5A002.a1a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3859,EXPORT,01-19-07,Russische Föderation,,,,,,2B006.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3801,EXPORT,01-19-07,Indien,,,2B120,,,7B003.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3071,EXPORT,01-19-07,Myanmar (Birma),,,,,2B201.b1,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3877,EXPORT,01-22-07,Südafrika,,,2B120,,,7B003.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3878,EXPORT,01-22-07,China,,,,,,7B003.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3879,EXPORT,01-22-07,China,,,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3880,EXPORT,01-22-07,Russische Föderation,,,,,2B001.a1,2B001.a1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3876,EXPORT,01-22-07,Deutschland,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3875,EXPORT,01-22-07,Vereinigte Arabische Emirate,,,,,,,ML15.c,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3886,EXPORT,01-23-07,Malaysia,,,,,,,ML15.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3881,EXPORT,01-23-07,China,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3882,EXPORT,01-23-07,Hong Kong,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3883,EXPORT,01-23-07,Hong Kong,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3884,EXPORT,01-23-07,Singapur,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3885,EXPORT,01-23-07,Vereinigte Arabische Emirate,,,,,,5A002.a1a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3888,EXPORT,01-24-07,Singapur,,,,,1C231,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3889,EXPORT,01-24-07,Russische Föderation,,,,,,3B001.e,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3890,EXPORT,01-24-07,Malaysia,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3891,EXPORT,01-24-07,Vietnam,,,,,,3A002g2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3893,EXPORT,01-24-07,Frankreich,,,,,,,ML01.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3887,EXPORT,01-24-07,Chile,,,,,,,ML06,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3892,EXPORT,01-24-07,Singapur,,,,,,,70.000000,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3896,EXPORT,01-26-07,Indien,,,,,,9B007,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3895,EXPORT,01-26-07,Russische Föderation,,,,,,5A002.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3897,EXPORT,01-29-07,Indonesien,,,,,,5A002.a1a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3898,EXPORT,01-29-07,Russische Föderation,,,,,2B201.a,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3899,EXPORT,01-29-07,Russische Föderation,,,,,2B201.a,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3900,EXPORT,01-29-07,Namibia,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3901,EXPORT,01-29-07,Hong Kong,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3902,EXPORT,01-30-07,Venezuela,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3811,EXPORT,01-30-07,Macao,,,,,,,ML04.b,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3903,EXPORT,01-31-07,Thailand,,,,,2B201.a1,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3905,EXPORT,01-31-07,Kamerun,,,,,,,,5.0999999999999996,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3904,EXPORT,01-31-07,Marokko,,,,,,,ML11.a,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3919,EXPORT,02-01-07,China,,,,,2B201.b1,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3912,EXPORT,02-01-07,Singapur,,,,,,5A002.a1a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3921,EXPORT,02-01-07,China,,,,,2B201.a,2B001.b2,,,,,,4724276
DUAL_USE,3923,EXPORT,02-01-07,China,,,,,2B201.a1,2B001.b2,,,,,,6435587
DUAL_USE,3911,EXPORT,02-01-07,Großbritannien (Vereinigtes Königreich),,,,,1C235,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3911,EXPORT,02-01-07,Großbritannien (Vereinigtes Königreich),,,,,1B231.b2,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3914,EXPORT,02-01-07,Lettland,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3914,EXPORT,02-01-07,Lettland,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3915,EXPORT,02-01-07,China,,1C350.9,,,,,,,,,3B14,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3916,EXPORT,02-01-07,China,,,,,2B201.a,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3917,EXPORT,02-01-07,China,,,,,2B201.a,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3918,EXPORT,02-01-07,China,,,,,2B201.a,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3920,EXPORT,02-01-07,Indien,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3922,EXPORT,02-01-07,China,,,,,2B201.a1,2B001.b2,,,,,,4067051
DUAL_USE,3906,EXPORT,02-01-07,Ecuador,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3907,EXPORT,02-01-07,China,,,7A101.a,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3908,EXPORT,02-01-07,Malaysia,,,,,,SL6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3909,EXPORT,02-01-07,Brasilien,,,,,2B201.b1,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3910,EXPORT,02-01-07,China,,,,,2B201.a1,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3913,EXPORT,02-01-07,Singapur,,,,,,5A002.a1a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3924,EXPORT,02-01-07,Pakistan,,,,,2B201.b1,2B001.c,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3724,EXPORT,02-01-07,Pakistan,,2B352.b,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3928,EXPORT,02-02-07,"Taiwan, Provinz von China",,2B350.i4,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3929,EXPORT,02-02-07,Russische Föderation,,,,,2B201.a,2B001.b,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3930,EXPORT,02-02-07,Russische Föderation,,,,,2B001.a1,2B001.a1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3931,EXPORT,02-02-07,China,,,,,2B201.b1,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3932,EXPORT,02-02-07,Indonesien,,,,,,5A001.b2b,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3933,EXPORT,02-02-07,Indonesien,,,,,,5A002.a1a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3934,EXPORT,02-02-07,China,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3762,EXPORT,02-02-07,Georgien,,,,,,6A002.c1,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3942,EXPORT,02-05-07,"Korea, Republik",,,199999999999999995409902653049067325689368543984830001225999194946398690436157982260652258896302309376.000000,,,700.000000,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3942,EXPORT,02-05-07,"Korea, Republik",,,,,,7B003.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3943,EXPORT,02-05-07,China,,,,,2B201.a1,2B001.b2,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3947,EXPORT,02-05-07,Indien,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3944,EXPORT,02-05-07,China,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3945,EXPORT,02-05-07,Indien,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3949,EXPORT,02-05-07,Russische Föderation,,,,,2B201.a,2B001.b,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3936,EXPORT,02-05-07,Großbritannien (Vereinigtes Königreich),,,,0C001,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3938,EXPORT,02-05-07,Vereinigte Staaten,,,,0C001,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3939,EXPORT,02-05-07,Brasilien,,,,0C001,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3940,EXPORT,02-05-07,China,,,,0C001,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3946,EXPORT,02-05-07,Indien,,,,,,2B001.a,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3941,EXPORT,02-05-07,Indonesien,,1C350.46,,,,,,,,,3B17,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3935,EXPORT,02-05-07,Deutschland,,,,0C003,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3937,EXPORT,02-05-07,Großbritannien (Vereinigtes Königreich),,,,0C001,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
DUAL_USE,3951,EXPORT,02-06-07,China,,2B350.g2,,,,,,,,,,"_ ""c12f"" * #,##0.00_ ;_ ""c12f"" * -#,##0.00_ ;_ ""c12f"" * ""-""??_ ;_ @_"
